video_id,thumbnails,Title,Published_date,Views,Likes,Comments
MM37FHHtyLs,https://i.ytimg.com/vi/MM37FHHtyLs/default.jpg,زون المرقعة : كيف تخرج من زون المرقعة؟,2020-12-11T14:01:09Z,1781889,153634,6566
ux5w5pTzgTc,https://i.ytimg.com/vi/ux5w5pTzgTc/default.jpg,٤٥ يوم بدون فيسبوك؟,2020-12-05T13:33:03Z,558624,53362,3900
Z416t3o9Ej8,https://i.ytimg.com/vi/Z416t3o9Ej8/default.jpg,لماذا لا يتقن العرب اللغة الإنجليزية مثل باقي العالم ؟,2020-11-27T14:00:07Z,356137,35279,2205
wwYUE6va8K4,https://i.ytimg.com/vi/wwYUE6va8K4/default.jpg,أيهما أفضل، الايباد ام اللابتوب؟,2020-11-13T16:01:01Z,749710,40479,1885
32kGFH4Vvq0,https://i.ytimg.com/vi/32kGFH4Vvq0/default.jpg,لماذا الايباد هو أفضل جهاز للتعلم؟ | بعت اللابتوب و اشتريت ipad pro | أول مرة أجرب apple !,2020-11-06T16:28:06Z,1990329,91847,5771
5wpp3vFM41U,https://i.ytimg.com/vi/5wpp3vFM41U/default.jpg,أشهر مبرمج عربي، لم يدرس البرمجة |  أسامة الزيرو,2020-10-30T14:34:02Z,1888144,85767,3255
m0jyjCyFw_c,https://i.ytimg.com/vi/m0jyjCyFw_c/default.jpg,كيف تعلمت البرمجة؟ أول برنامج أعمله بنفسي بالكامل؟,2020-10-23T13:30:02Z,1968853,149650,3613
1YnGAJmDA04,https://i.ytimg.com/vi/1YnGAJmDA04/default.jpg,Q&A | تنظيم الوقت لماذا أتعلم البرمجة ؟والكتب والأفلام التي أرشحها؟ وأين الفلوجات؟والتعليم الذاتي!,2020-10-16T12:31:06Z,322807,32211,1438
ubWT5DDzHdg,https://i.ytimg.com/vi/ubWT5DDzHdg/default.jpg,١٠ أدوات مفيدة في جوجل كروم,2020-10-09T15:06:55Z,422469,34030,1172
j1nxd_wQFXM,https://i.ytimg.com/vi/j1nxd_wQFXM/default.jpg,الرحلة من الهندسة للعمل الحر والموشن جرافيك مع (صهيب الدسوقي)؟,2020-10-02T11:36:43Z,948291,57816,2287
uXzRDsbep_M,https://i.ytimg.com/vi/uXzRDsbep_M/default.jpg,Notion | أداة واحدة تنظم حياتك بالكامل,2020-09-25T12:00:51Z,1003260,62278,2276
PCVYKTxTMWM,https://i.ytimg.com/vi/PCVYKTxTMWM/default.jpg,حقيبة تعلم اللغة الانجليزية!,2020-09-19T16:17:02Z,432677,36233,1275
7zeefxy6WKY,https://i.ytimg.com/vi/7zeefxy6WKY/default.jpg,دفعة التابلت في الثانوية العامة، كل شئ نعرفه حتى الأن!,2020-09-11T11:01:55Z,306241,32454,2109
eg3wHwXDIEc,https://i.ytimg.com/vi/eg3wHwXDIEc/default.jpg,١٠ أسرار في بحث جوجل، أنت لا تعرفهم!,2020-09-05T18:50:43Z,1569239,81411,1629
Tnt4NJcPMfM,https://i.ytimg.com/vi/Tnt4NJcPMfM/default.jpg,بودكاست مع احمددسوقي: لم يحضر يومًا في الكلية ويعمل الأن في بنك مرموق، كيف؟,2020-08-28T11:53:51Z,586493,18793,1265
1sEAjk4Cl6Y,https://i.ytimg.com/vi/1sEAjk4Cl6Y/default.jpg,Touch Typing الكتابة السريعة دون النظر للكيبورد !,2020-08-14T12:33:11Z,2721317,203121,3821
pSPUeYx1nik,https://i.ytimg.com/vi/pSPUeYx1nik/default.jpg,٩ مهارات ضرورية أي شخص محتاجهم في الحياة عامة,2020-08-07T17:19:06Z,1213875,87299,2013
X1b4zYbAHt0,https://i.ytimg.com/vi/X1b4zYbAHt0/default.jpg,كيفية عمل انترو احترافية لفيديوهاتك [ مجاناً - ب٥ دولار - ب٥٠ دولار ],2020-07-29T19:17:44Z,800237,46614,3463
TShyPo3ZDPU,https://i.ytimg.com/vi/TShyPo3ZDPU/default.jpg,كيف تدخل الترند على يوتيوب  Trending !🔥,2020-07-24T19:04:57Z,304506,31311,1530
BZeBQiH-IOE,https://i.ytimg.com/vi/BZeBQiH-IOE/default.jpg,الشهادات بتموت، إلحق نفسك !,2020-07-18T11:10:00Z,408067,39517,2402
VWhEIqyNFx8,https://i.ytimg.com/vi/VWhEIqyNFx8/default.jpg,كيف تقوي ذاكرتك بنسبة 500 % ؟,2020-07-10T02:00:02Z,1681312,109777,2084
wOp3Kyt_V5E,https://i.ytimg.com/vi/wOp3Kyt_V5E/default.jpg,عشرة نصائح ذهبية للمراهقين  [-18],2020-07-04T20:49:40Z,2631662,202593,6364
GZpk7Vqv3jQ,https://i.ytimg.com/vi/GZpk7Vqv3jQ/default.jpg,التسويف | أسبابه وعلاجه وكيف تتخلص من التسويف؟,2020-06-26T11:21:10Z,643940,55164,1862
GHHaKXKTMmw,https://i.ytimg.com/vi/GHHaKXKTMmw/default.jpg,هل هتعمل فيديوهات طول العمر؟ و هل يوتيوب ممكن يكون عمل دائم مدى الحياة؟  Q&A,2020-06-20T14:19:36Z,251829,22686,1458
7nmKtI7fEmU,https://i.ytimg.com/vi/7nmKtI7fEmU/default.jpg,ملخص أهم كورس حضرته في حياتي :  تعلم كيف تتعلم!,2020-06-12T19:14:03Z,3876018,232652,5454
wSsT98mFXxc,https://i.ytimg.com/vi/wSsT98mFXxc/default.jpg,١٠ نصائح للمذاكرة قبل الإمتحانات !,2020-06-05T20:37:53Z,875370,67680,2087
sm51PAGPPPM,https://i.ytimg.com/vi/sm51PAGPPPM/default.jpg,تعلم أساسيات المونتاج | بريمير من الصفر في ١٥ دقيقة !,2020-05-29T17:24:56Z,1913600,97935,3204
m3D7Vg2yCdo,https://i.ytimg.com/vi/m3D7Vg2yCdo/default.jpg,أشهر امتحان إنجليزي في العالم | كل شئ تحتاج أن تعرفه عن امتحان الأيلتس  IELTS,2020-05-22T21:24:47Z,899667,59909,1098
3FW6D-4aLWM,https://i.ytimg.com/vi/3FW6D-4aLWM/default.jpg,"المتشابهات في الانجليزي | Hole, Whole, Hall",2020-05-08T14:23:27Z,61959,5189,367
MXzqaSj2lXM,https://i.ytimg.com/vi/MXzqaSj2lXM/default.jpg,تعلم إنجليزي من غير ما تاخد بالك 😉!,2020-05-01T19:54:09Z,970171,84824,2496
PjI17Kyx-yY,https://i.ytimg.com/vi/PjI17Kyx-yY/default.jpg,"المتشابهات في الانجليزي | Flew, Flu, Flue, Flow",2020-04-24T13:02:55Z,75538,6370,381
TDPifkE4KAc,https://i.ytimg.com/vi/TDPifkE4KAc/default.jpg,أرخص كاميرا احترافية 2020 ! هل تنفع ليوتيوب؟,2020-04-17T17:45:25Z,714226,33373,1426
784SkluoMVY,https://i.ytimg.com/vi/784SkluoMVY/default.jpg,تغيير هوية دروس أونلاين بالكااااااامل,2020-04-14T19:21:40Z,217641,23522,2046
XICg0J2uTR8,https://i.ytimg.com/vi/XICg0J2uTR8/default.jpg,"9 حاجات تعملهم في البيت , و أول حاجة: تتفرج على أفلام.",2020-04-10T20:25:12Z,531793,46158,2307
zzkp__pDZNI,https://i.ytimg.com/vi/zzkp__pDZNI/default.jpg,دو دو دو do due dew بيبي شارك😅 | المتشابهات في الانجليزي,2020-04-03T15:00:27Z,107607,10490,674
twnzVirY2Ao,https://i.ytimg.com/vi/twnzVirY2Ao/default.jpg,4 أدوات و تطبيقات لا غنى عنهم للإنجاز و زيادة الإنتاجية.👌,2020-03-16T19:36:53Z,2546333,163952,2971
KeT9BdSznV4,https://i.ytimg.com/vi/KeT9BdSznV4/default.jpg,"المتشابهات في الانجليزي | الفرق بين There, Their, They're, There's, Theirs.",2020-03-07T16:38:54Z,127611,8751,469
1c8fc7mmmHA,https://i.ytimg.com/vi/1c8fc7mmmHA/default.jpg,"هل أنت آمن؟ | حماية و تأمين حساب جوجل 🔐 ,  أساليب سرقة قنوات اليوتيوب 🧐",2020-03-01T16:44:54Z,218681,18329,1050
JPHIsfORric,https://i.ytimg.com/vi/JPHIsfORric/default.jpg,"المتشابهات | الفرق بين Where, wear, ware, were, whir, we're, war.",2020-02-23T16:50:15Z,137451,11175,640
HQT7AvCrrYo,https://i.ytimg.com/vi/HQT7AvCrrYo/default.jpg,هل الشهادة الجامعية مهمة، والا تبلها و تشرب ميتها؟,2020-02-15T20:14:42Z,236799,22333,1384
Vz0_W_vOzb8,https://i.ytimg.com/vi/Vz0_W_vOzb8/default.jpg,"المتشابهات في الانجليزي| too, to, two, tow, toe.",2020-02-08T19:22:05Z,100766,7897,656
mI7YMKMJMrc,https://i.ytimg.com/vi/mI7YMKMJMrc/default.jpg,هاااام لليوتيوبرز | طريقة تحميل نسخة إحتياطية من فيديوهاتك بجودتها الأصلية من  يوتيوب.,2020-02-01T14:12:31Z,87591,6454,465
Fb-b95F92WA,https://i.ytimg.com/vi/Fb-b95F92WA/default.jpg,لماذا نفشل في تحقيق أهدافنا !؟ مع ( علي محمد علي),2020-01-25T16:36:47Z,707980,45600,1559
lpBuXCpwxSw,https://i.ytimg.com/vi/lpBuXCpwxSw/default.jpg,تعلم البرمجة - أهم وظيفة في المستقبل؟,2020-01-18T16:57:53Z,1358576,102670,2531
8nnxakK0SpA,https://i.ytimg.com/vi/8nnxakK0SpA/default.jpg,المتشابهات في الإنجليزي !,2020-01-11T08:00:51Z,164994,12968,271
ywqBWbFSjgg,https://i.ytimg.com/vi/ywqBWbFSjgg/default.jpg,المنح | سافر و اتعلم ببلاش و خد شهادة و فلوس كمان !,2020-01-04T08:00:08Z,578814,43819,1518
FvNWi2nVMJo,https://i.ytimg.com/vi/FvNWi2nVMJo/default.jpg,تجربة الشراء من امازون والشحن حتى باب بيتك بكامل التفاصيل,2019-12-28T08:17:54Z,537498,29153,1313
TxlkCu-pJC4,https://i.ytimg.com/vi/TxlkCu-pJC4/default.jpg,دروس اونلاين و ابراهيم عادل ZAmerican English و الاكسنت!,2019-12-21T08:00:08Z,506149,43424,2478
4vyzrmiJLh0,https://i.ytimg.com/vi/4vyzrmiJLh0/default.jpg,"أسرار الفري لانس و العمل الحر  مع ""أشهر فريلانسر"" في العالم العربي.",2019-12-14T08:00:01Z,538218,40934,1194
HH78Zq8zW7k,https://i.ytimg.com/vi/HH78Zq8zW7k/default.jpg,كيف تقرأ الساعة في اللغة الانجليزية؟ الساعة كام بالانجليزي؟,2019-12-07T08:00:02Z,503153,23213,874
rFwGOcQelGU,https://i.ytimg.com/vi/rFwGOcQelGU/default.jpg,"متى نضيف d, ed, ied التصريف التاني للفعل في الانجليزي.",2019-11-15T13:12:33Z,553811,31645,1281
nTmqxzsaxlY,https://i.ytimg.com/vi/nTmqxzsaxlY/default.jpg,أهم فترة في حياتك ؟,2019-11-09T16:38:34Z,343972,31397,1249
cRHaYHxLIOk,https://i.ytimg.com/vi/cRHaYHxLIOk/default.jpg,أغرب شئ ساعدني في تغيير حياتي و ترك الوظيفة!,2019-10-30T18:00:07Z,219709,21882,1759
6k3Xr7O10tg,https://i.ytimg.com/vi/6k3Xr7O10tg/default.jpg,الزواج حلو؟ أبدأ من أين؟ Q&A,2019-10-23T08:00:02Z,446142,30526,1586
HP7vm_hSZpI,https://i.ytimg.com/vi/HP7vm_hSZpI/default.jpg,👇 هدية جوجل لك,2019-10-18T08:00:04Z,461442,36172,1341
jfDm3HIYZm8,https://i.ytimg.com/vi/jfDm3HIYZm8/default.jpg,المناظرة بين أحمد أبوزيد و عمر عبد الرحيم عن الأكسنت,2019-09-05T10:35:00Z,597644,46858,
2sdS6CX3jfk,https://i.ytimg.com/vi/2sdS6CX3jfk/default.jpg,الرد على عمر عبدالرحيم في موضوع الأكسنت,2019-08-28T12:26:59Z,732735,50197,
qjl8wdrpEpc,https://i.ytimg.com/vi/qjl8wdrpEpc/default.jpg,الـ 7 وصايا لطلاب الجامعة,2019-08-24T10:09:29Z,830131,66848,1409
WDP1gK23GG4,https://i.ytimg.com/vi/WDP1gK23GG4/default.jpg,7 نصائح ذهبية لطلاب الثانوية 🔥👌,2019-08-15T19:06:54Z,1307116,109044,4771
KnI6p28CU0A,https://i.ytimg.com/vi/KnI6p28CU0A/default.jpg,ثلاثة مليون مشترك| جيف أواي لـ 20 فائز | جولة في الاستوديو الجديد,2019-08-02T12:06:30Z,373126,38203,2757
Zo0WdtXNgv0,https://i.ytimg.com/vi/Zo0WdtXNgv0/default.jpg,"يحسن من نطقك , يحفظك كلمات أكتر و يزود ثقتك عند الكلام بالإنجليزي؟",2019-07-22T16:08:46Z,1529270,140067,3775
ZsS6g9pBHEE,https://i.ytimg.com/vi/ZsS6g9pBHEE/default.jpg,أهم ٣ حاجات تعملهم في الاجازه!,2019-07-10T10:32:04Z,1061351,93854,4761
7c5UAin9JOs,https://i.ytimg.com/vi/7c5UAin9JOs/default.jpg,كيف تعد الغير معدود في الانجليزي!؟,2019-06-24T08:00:00Z,73156,6334,617
s9_3JW77f1o,https://i.ytimg.com/vi/s9_3JW77f1o/default.jpg,ماذا تفعل لو قابلك سؤال لا تعرف إجابته؟ (إمتحانات الثانوية العامة),2019-06-09T22:22:39Z,554034,44735,2131
4C45OiYF8VE,https://i.ytimg.com/vi/4C45OiYF8VE/default.jpg,7 نصائح ذهبية لليلة الإمتحان للثانوية العامة,2019-06-09T10:09:58Z,747112,61276,2559
z5CW6FZHb5A,https://i.ytimg.com/vi/z5CW6FZHb5A/default.jpg,انجلش تيك اواي - Bloopers ، خلف الكواليس,2019-05-29T19:31:17Z,89266,7162,773
1K0HKlZh4KE,https://i.ytimg.com/vi/1K0HKlZh4KE/default.jpg,"إنجلش تيك اواي 2 - َالفرق في النطق بين hear, here, hair, her",2019-05-24T17:36:04Z,115050,6742,379
6LlcnJr-U4I,https://i.ytimg.com/vi/6LlcnJr-U4I/default.jpg,إنجلش تيك اواي 2 - َQuotation Marks,2019-05-23T19:08:33Z,74290,5340,251
A4dRU7YH_uc,https://i.ytimg.com/vi/A4dRU7YH_uc/default.jpg,"إنجلش تيك اواي 2 - الفرق بين job, Work, Career",2019-05-22T19:30:54Z,88399,7469,467
UV1F7cq5eu4,https://i.ytimg.com/vi/UV1F7cq5eu4/default.jpg,إنجلش تيك اواي 2 - الفرق بين Hard و Hardly,2019-05-21T17:39:14Z,67675,6153,677
nCMCmsGMVqs,https://i.ytimg.com/vi/nCMCmsGMVqs/default.jpg,إنجلش تيك اواي 2 - SO....That,2019-05-20T17:25:00Z,135021,12257,871
CYAawvNeuRs,https://i.ytimg.com/vi/CYAawvNeuRs/default.jpg,إنجلش تيك اواي 2 - الفرق بين SO و Very,2019-05-19T17:32:31Z,82297,7058,472
vtyJX-UnP64,https://i.ytimg.com/vi/vtyJX-UnP64/default.jpg,"إنجلش تيك اواي 2 - Work as, for, on, in with",2019-05-18T19:30:00Z,70097,5642,422
Fq4U20OuBjU,https://i.ytimg.com/vi/Fq4U20OuBjU/default.jpg,"إنجلش تيك اواي 2 -الفرق بين Respected, Respectful, Respectable",2019-05-17T19:33:03Z,98583,9110,626
8XcNQgariZc,https://i.ytimg.com/vi/8XcNQgariZc/default.jpg,إنجلش تيك اواي 2 - I was wondering if يا مؤدب,2019-05-16T17:25:00Z,53629,5265,565
r_lmmpGR6H0,https://i.ytimg.com/vi/r_lmmpGR6H0/default.jpg,إنجلش تيك اواي 2 - Affect & Effect,2019-05-15T17:10:42Z,80685,7466,548
Ku1HJXlyyLU,https://i.ytimg.com/vi/Ku1HJXlyyLU/default.jpg,إنجلش تيك اواي 2 - Did he go? Or Did he went?,2019-05-14T17:37:45Z,65380,6309,508
3MG9Y0OUTxU,https://i.ytimg.com/vi/3MG9Y0OUTxU/default.jpg,"إنجلش تيك اواي 2 - Everything, Everyone, Something, Anything, Anyone, NO one...etc",2019-05-13T17:15:02Z,124701,9161,803
HzHP1GcOPqY,https://i.ytimg.com/vi/HzHP1GcOPqY/default.jpg,"إنجلش تيك اواي 2 - If I were you, I would",2019-05-12T17:15:01Z,88484,8445,893
Mb_sLhCxk7M,https://i.ytimg.com/vi/Mb_sLhCxk7M/default.jpg,إنجلش تيك اواي 2 - Advice & Advise,2019-05-11T19:42:30Z,81696,8544,490
1sU9StGxTKk,https://i.ytimg.com/vi/1sU9StGxTKk/default.jpg,إنجلش تيك اواي 2 - Be able to,2019-05-10T17:28:45Z,162716,13335,1065
y-q9Mg5OKdg,https://i.ytimg.com/vi/y-q9Mg5OKdg/default.jpg,إنجلش تيك اواي 2 - Being,2019-05-09T20:00:03Z,112681,9464,497
oGrQ46cECSA,https://i.ytimg.com/vi/oGrQ46cECSA/default.jpg,إنجلش تيك اواي 2 - people جمع والا مفرد,2019-05-08T20:00:02Z,125317,10393,464
BRDOCZHXXeY,https://i.ytimg.com/vi/BRDOCZHXXeY/default.jpg,"إنجلش تيك اواي 2 - quit , quite, quiet 😅",2019-05-07T23:10:30Z,127393,13446,1059
k4gcI6jHH_I,https://i.ytimg.com/vi/k4gcI6jHH_I/default.jpg,إنجلش تيك اواي 2 - Been,2019-05-06T20:00:03Z,172712,15138,1578
KrFgsc8fpNE,https://i.ytimg.com/vi/KrFgsc8fpNE/default.jpg,أهم أهم شئ في الشهر الأخير قبل الإمتحانات,2019-04-27T07:51:40Z,358499,37022,1825
8ijsxKzgROM,https://i.ytimg.com/vi/8ijsxKzgROM/default.jpg,الـ 10 نصائح الذهبية للفريلانسرز الجدد,2019-04-20T08:00:01Z,3023153,211396,4152
-QFFDOlsI6U,https://i.ytimg.com/vi/-QFFDOlsI6U/default.jpg,الأجانب مش عارفين الجرامر اللي بندرسها أصلا ! 😱,2019-04-13T17:25:13Z,166436,14613,973
ClpLnhOUVJM,https://i.ytimg.com/vi/ClpLnhOUVJM/default.jpg,ما هو أهم زمن في الانجليزي؟,2019-04-04T08:54:48Z,98660,9933,706
HPkGQ7LidEE,https://i.ytimg.com/vi/HPkGQ7LidEE/default.jpg,ليه المشاهدات على القناة قليلة رغم ملايين المشتركين !!!؟,2019-03-28T09:33:22Z,219159,30351,2321
LTW1lpjGjX4,https://i.ytimg.com/vi/LTW1lpjGjX4/default.jpg,قلت لحماك أنت شغال إيه و انت رايح تخطب بنته؟! Q&A,2019-03-17T08:00:31Z,269576,21176,1430
IwKidchw3ek,https://i.ytimg.com/vi/IwKidchw3ek/default.jpg,إزاي تلم المنهج في الفترة الباقية قبل الامتحانات؟ ( الثانوية العامة ),2019-03-09T12:05:54Z,1347289,100592,4642
SDeNDnbr_0g,https://i.ytimg.com/vi/SDeNDnbr_0g/default.jpg,"الـ ing , لماذا نحب تلك الثلاثة حروف؟ و متي نستخدمهم؟ Gerund",2019-03-01T08:00:03Z,685776,36788,1311
Mw2DIQXiywk,https://i.ytimg.com/vi/Mw2DIQXiywk/default.jpg,الـ7 وصايا لليوتيوبرز الجدد,2019-02-19T09:00:02Z,2623655,184769,28474
F3QT4ptq6LE,https://i.ytimg.com/vi/F3QT4ptq6LE/default.jpg,وظيفة التصريف الثالث في الانجليزي؟,2019-02-10T14:04:29Z,344357,20918,1103
q7hDYYP23Jo,https://i.ytimg.com/vi/q7hDYYP23Jo/default.jpg,لماذا تأخرنا؟ كتبت كتابي 😀,2019-02-05T09:39:40Z,209355,20615,2926
idRHxUm8ToQ,https://i.ytimg.com/vi/idRHxUm8ToQ/default.jpg,كيف تضع أهداف السنة الجديدة و تحققها فعلا هذه المرة,2019-01-21T18:05:48Z,877381,74047,2966
Yo5ztWpEApw,https://i.ytimg.com/vi/Yo5ztWpEApw/default.jpg,شرح كل أزمنة المستقبل في الانجليزي All Future Tenses in English,2019-01-13T14:17:22Z,778889,37463,1096
gU0V4Y5BMFs,https://i.ytimg.com/vi/gU0V4Y5BMFs/default.jpg,شرح كل أزمنة الماضي في الانجليزي All Past Tenses in English,2019-01-06T19:36:30Z,1315462,59276,1418
lxnbZDJAuIw,https://i.ytimg.com/vi/lxnbZDJAuIw/default.jpg,شرح كل أزمنة المضارع في الانجليزي All Present Tenses.,2018-12-30T15:14:19Z,2406210,121740,3654
9ti78jEZkgg,https://i.ytimg.com/vi/9ti78jEZkgg/default.jpg,"اتعلم من الهنود,الاكسنت مش مهمه علي الاطلاق و بالدليل",2018-12-21T20:18:20Z,168238,14742,1682
PrpJaLQ1wtQ,https://i.ytimg.com/vi/PrpJaLQ1wtQ/default.jpg,الفرق بين must و have to في الانجليزي,2018-12-14T11:58:43Z,594632,32348,1290
ru8Pk9C3aRM,https://i.ytimg.com/vi/ru8Pk9C3aRM/default.jpg,"حل التسويف في المذاكرة, تعرف علي فوائد المذاكرة الجماعية في الثانوية العامة والكلية.",2018-12-07T15:37:41Z,124447,10804,1150
Pucgils5IKk,https://i.ytimg.com/vi/Pucgils5IKk/default.jpg,تحديث دروس اونلاين 2.0 ( اشترينا كاميرا سينما),2018-12-04T20:29:15Z,88496,7632,765
nBQqMcSOCfQ,https://i.ytimg.com/vi/nBQqMcSOCfQ/default.jpg,مهندس سابق |  مميزات و عيوب العمل الحر و نصائح لمن يفكرفي ترك الوظيفة!,2018-11-23T16:58:16Z,611400,45025,2517
lUi_9xwGjfw,https://i.ytimg.com/vi/lUi_9xwGjfw/default.jpg,"شرح الاحتمال وكيفية استخدام definitely, probably, possibly,maybe, perhaps",2018-11-16T15:36:06Z,136128,9041,602
ZKfr7VsxmA0,https://i.ytimg.com/vi/ZKfr7VsxmA0/default.jpg,[Q&A] ازاي تعرف الحاجه اللي انت شغوف بيها ؟,2018-11-09T15:30:00Z,227889,21496,1252
13ckP8TAgCA,https://i.ytimg.com/vi/13ckP8TAgCA/default.jpg,شرح تعديل و تحسين الصور علي الموبايل بتطبيق Snapseed.,2018-11-06T20:51:04Z,586770,34625,1631
bKI_S98BckM,https://i.ytimg.com/vi/bKI_S98BckM/default.jpg,كيف تضع لنفسك أهداف ذكية SMART Goals ؟,2018-11-02T18:00:05Z,1037634,93950,3455
fOFrPe9nQsk,https://i.ytimg.com/vi/fOFrPe9nQsk/default.jpg,10 طرق للرد علي Thank you أفضل من You're welcome,2018-10-26T18:00:07Z,348895,22030,1055
hkW2eB80YZ0,https://i.ytimg.com/vi/hkW2eB80YZ0/default.jpg,لا تستخدم Very بكثرة في الانجليزي,2018-10-19T18:00:04Z,193490,18361,1189
LO9Jfhqpy4o,https://i.ytimg.com/vi/LO9Jfhqpy4o/default.jpg,الفرق بين Look و See و Watch في الانجليزي,2018-10-16T19:07:40Z,103519,10659,918
d_eDBrJ3WD0,https://i.ytimg.com/vi/d_eDBrJ3WD0/default.jpg,إختصار رائع سيقلل وقت المونتاج للنصف في بريمير,2018-10-12T13:07:25Z,320787,20868,807
uQ_ISRwd18g,https://i.ytimg.com/vi/uQ_ISRwd18g/default.jpg,الحشو اللذيذ في لغة الانجليز,2018-10-05T12:00:35Z,148039,11839,775
3jxBPRsixs4,https://i.ytimg.com/vi/3jxBPRsixs4/default.jpg,"أقسام الكلام في اللغة الانجليزية (Noun, Verb, Adjective, adverb, pronoun, preposition)",2018-09-28T13:19:39Z,1318896,60941,2132
2XmRcng5w4o,https://i.ytimg.com/vi/2XmRcng5w4o/default.jpg,"2 مليون مشترك, ياللهول ! 😀",2018-09-19T16:00:44Z,117823,13504,2511
MHBXz3WkEaY,https://i.ytimg.com/vi/MHBXz3WkEaY/default.jpg,""" بدون شهادات "" الأن تقدر تقدم لشغل في أبل و جوجل , بس ازاي؟",2018-08-27T17:36:07Z,828434,57187,2753
c9X3Jhj7TSU,https://i.ytimg.com/vi/c9X3Jhj7TSU/default.jpg,"5 مصادر "" مجانية "" أستخدمهم لتحسين لغتي الانجليزية",2018-08-19T19:17:13Z,1587903,123279,3064
9v8_jhx7k7g,https://i.ytimg.com/vi/9v8_jhx7k7g/default.jpg,{Q&A} ما هي العصا الغليظة التي تلسوعني عند الكسل؟,2018-08-10T16:00:55Z,251754,20189,1201
9lErabXEBVQ,https://i.ytimg.com/vi/9lErabXEBVQ/default.jpg,10 طرق للتعبير عن الشكر في الانجليزي أفضل من Thank you.,2018-08-03T13:20:10Z,294274,21867,1227
WO_ftsLifiQ,https://i.ytimg.com/vi/WO_ftsLifiQ/default.jpg,لماذا نخاف من  قواعد الانجليزي؟,2018-07-27T14:54:58Z,106209,8547,786
n_bu-COI0GY,https://i.ytimg.com/vi/n_bu-COI0GY/default.jpg,كيف تستغل فترة الجامعة أفضل استغلال؟,2018-07-24T18:23:55Z,345870,27000,1339
dTxY8rUrmbk,https://i.ytimg.com/vi/dTxY8rUrmbk/default.jpg,الصفات المركبة في الانجليزي Compound Adjectives,2018-07-20T16:00:03Z,190513,10964,656
kSZxXKdmA4M,https://i.ytimg.com/vi/kSZxXKdmA4M/default.jpg,الفلوس لا تٌعد في الانجليزي !,2018-07-15T20:26:01Z,70345,5981,602
isGvGEtK5jM,https://i.ytimg.com/vi/isGvGEtK5jM/default.jpg,الفرق بين too much و too many في الانجليزي,2018-07-08T17:44:18Z,179533,11209,878
iXdNp_Lqijw,https://i.ytimg.com/vi/iXdNp_Lqijw/default.jpg,YouTube Workshop إعلان ورشة اليوتيوب,2018-07-02T17:58:30Z,61812,4656,589
niOOAFEcwH8,https://i.ytimg.com/vi/niOOAFEcwH8/default.jpg,؟ Do و Be متي نستخدم كلا منهم في السؤال,2018-06-27T16:27:57Z,308575,18528,2111
5G-Piy5DHg8,https://i.ytimg.com/vi/5G-Piy5DHg8/default.jpg,"دروس اونلاين , كنا فين و شغالين علي ايه؟",2018-06-18T19:57:02Z,88717,7988,822
idccye12-TM,https://i.ytimg.com/vi/idccye12-TM/default.jpg,رساله مهمه لأولياء أمور طلاب الثانوية العامة,2018-06-04T22:08:59Z,100219,10708,1156
6tTGaNZf6ZY,https://i.ytimg.com/vi/6tTGaNZf6ZY/default.jpg,المذاكرة في رمضان,2018-05-22T20:51:42Z,2096387,183377,11397
bf_QWk2ifNY,https://i.ytimg.com/vi/bf_QWk2ifNY/default.jpg,3 اختصارات لتحسين النطق في اللغة الانجليزية,2018-05-19T23:12:32Z,1192218,78392,2001
Gsg0-1Kic7E,https://i.ytimg.com/vi/Gsg0-1Kic7E/default.jpg,كيف تسأل سؤالاً في اللغة الإنجليزية؟,2018-05-13T17:15:00Z,746626,35489,1284
y3vGmZ17MNU,https://i.ytimg.com/vi/y3vGmZ17MNU/default.jpg,أفضل كاميرا للبدء علي يوتيوب 2020 🎥,2018-05-05T18:59:20Z,700783,33916,1888
vnQnqMn4QuI,https://i.ytimg.com/vi/vnQnqMn4QuI/default.jpg,"كيف تتذكر كل ما تذاكره ؟ "" Mnemonics """,2018-04-25T16:04:43Z,1313906,106591,3308
9fdK3fUt5vA,https://i.ytimg.com/vi/9fdK3fUt5vA/default.jpg,"ازاي تقول  "" فاهمين بعض "" بالانجليزي  { NEW IDIOMS }",2018-04-14T16:51:10Z,90093,6713,670
R7gPSHAzGcE,https://i.ytimg.com/vi/R7gPSHAzGcE/default.jpg,"المفروض تتفرج علي الفيديو دا "" You are supposed to """,2018-04-07T15:30:00Z,180913,19018,943
Tn6h4jSz06U,https://i.ytimg.com/vi/Tn6h4jSz06U/default.jpg,درع المليون 😱,2018-04-04T15:24:33Z,129308,12505,1526
HyQA2YZ-HU0,https://i.ytimg.com/vi/HyQA2YZ-HU0/default.jpg,أشهر 5 طرق للنصح في الانجليزي,2018-03-31T15:46:44Z,196792,13569,852
UcTXAsF_GHg,https://i.ytimg.com/vi/UcTXAsF_GHg/default.jpg,"كيف تقول "" إمشي علي قدك "" بالانجليزية ( idioms )",2018-03-23T18:53:11Z,95178,8244,715
Sl0BJR7lMoU,https://i.ytimg.com/vi/Sl0BJR7lMoU/default.jpg,شرح Had better و استخداماتها في الانجليزي,2018-03-16T16:55:12Z,145794,10969,687
SsnGevphX6Q,https://i.ytimg.com/vi/SsnGevphX6Q/default.jpg,تقسيم الأفعال في اللغة الإنجليزية,2018-03-09T16:32:36Z,679291,28532,1091
